19,10/9/2021 13:26,10/9/2021 13:40,7,9,Strongly Agree,Under 3 months,Coursera,,,,,,7,6,8,Yes,,"Yes. Certification, license, or other non-degree credentials are an industry norm.",51-200,Health,,True,California,Female,"25,000-49,999",25-34,Some College,White or Caucasian,2.7,"48,69,62.5,60,67",7,9,6,8,6.0,Progressive Christian,7,Slight negative impact,Moderate degree,Slight degree,5,7,8,5,9,9,6,8,5,6,4,7,7,5,8,4,7,8,4,8,4,6,8,5,8,4,7,6,8,5,8,9,5,9,6,9,5,9,5,8,8,8,5,7,7,8,6,7,7,7,8,7,6,8,7,8,6,8,6,8,9,6
20,10/9/2021 13:14,10/9/2021 13:27,9,Strongly Agree,Strongly Agree,Under a year,Coursera,,,,,,Strongly Agree,9,9,Yes,sales,"Yes. Certification, license, or other non-degree credentials are required by law.","1,001-5,000",Real Estate,,True,Texas,Male,"75,000-99,999",35-44,Some College,Black or African American,3.24,90,9,9,9,9,9.0,Agnostic or Atheist,9,Large negative impact,Moderate degree,Moderate degree,9,2,Strongly Agree,2,Strongly Agree,Strongly Agree,Strongly Agree,2,2,2,9,Very Much,Very Much,9,9,9,9,9,9,9,9,Very Much,Very Much,Very Much,9,9,9,9,Very Much,Very Much,Very Much,Very Much,9,9,9,9,9,9,8,9,9,9,9,8,9,9,9,Very Much,Very Much,9,9,9,9,9,9,9,Very Much,Very Much,Very Much,Very Much,Very Much,9
21,10/9/2021 12:33,10/9/2021 13:20,9,7,9,Under 6 months,,edX,LinkedIn Learning,,,Udemy,7,5,5,No,,"Yes. Certification, license, or other non-degree credentials are an industry norm.",201-500,Information Technology,,True,Florida,Male,"50,000-74,999",35-44,Obtained Undergraduate Degree,White or Caucasian,4.0,"65,54,56,65,64",9,7,8,6,5.0,Other Christian,5,Slight negative impact,Slight degree,Moderate degree,5,3,6,5,4,5,7,6,8,6,5,4,6,7,8,5,6,5,7,5,6,4,6,7,5,7,5,6,5,6,5,7,6,7,5,7,8,5,7,5,4,6,7,6,7,6,6,7,5,7,5,7,5,7,6,8,5,5,7,6,5,4
22,10/9/2021 12:50,10/9/2021 13:20,8,7,9,Under a year,Coursera,,LinkedIn Learning,,,Udemy,9,3,3,No,Team Leader,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",Nov-50,"Finance, Investment, or Accounting",,False,Texas,Female,"10,000-24,999",25-34,Obtained Undergraduate Degree,White or Caucasian,4.7,"92,92,92,83,8",9,9,9,9,7.0,Other Christian,8,Slight negative impact,Large degree,Large degree,2,4,5,7,5,5,6,9,7,7,7,7,7,7,9,9,6,4,9,9,5,5,9,9,8,8,9,9,6,6,9,9,6,6,9,9,6,5,9,8,4,4,3,2,7,6,9,9,3,3,Very Much,Very Much,6,6,8,8,8,8,9,9,5,5
23,10/9/2021 13:01,10/9/2021 13:18,8,7,8,Under a year,Coursera,,,,Udacity,Udemy,8,6,8,No,,Not Applicable,"501-1,000",Manufacturing,,True,Washington,Male,"25,000-49,999",25-34,Obtained Undergraduate Degree,White or Caucasian,3.6,"71,79,62.5,71,40",7,4,7,6,5.0,Conservative or Evangelical Christian,8,Large negative impact,Moderate degree,No increase (or a decrease),8,6,7,8,7,8,9,7,4,4,2,3,3,2,7,8,7,8,9,9,8,9,Very Much,Very Much,9,8,9,7,8,9,8,9,5,6,8,8,7,8,Very Much,9,9,8,9,9,Very Much,9,8,9,7,8,8,9,9,8,7,8,8,9,8,9,Very Much,Very Much
24,10/9/2021 13:14,10/9/2021 13:16,Strongly Disagree,Strongly Disagree,Strongly Disagree,Under 3 months,,,LinkedIn Learning,,,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Yes,,"Yes. Certification, license, or other non-degree credentials are required by law.",10-Jan,Agriculture,,False,Kansas,Female,"0-9,999",18-24,High School Diploma,White or Caucasian,3.9,"77,71,10,71,91",Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,1.0,"Religious, Not Christian",Strongly Disagree,No negative impact (or a positive impact),No increase (or a decrease),No increase (or a decrease),Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very Unimpressed,Very Unimpressed,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little,Very Little
25,10/9/2021 12:59,10/9/2021 13:13,Strongly Agree,8,8,Under a year,Coursera,,,,,Udemy,4,7,Strongly Agree,No,Team Leader,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.",10-Jan,Information Technology,,False,Pennsylvania,Female,"100,000-124,999",35-44,High School Diploma,White or Caucasian,3.9,"77,71,10,71,91",8,3,9,Strongly Agree,6.0,Other Christian,2,Slight negative impact,Large degree,Moderate degree,8,4,8,Strongly Agree,Strongly Disagree,3,6,Strongly Agree,9,9,Very Little,Very Little,Very Little,Very Little,6,8,6,6,Very Much,Very Much,Very Much,Very Much,9,Very Much,8,8,Very Much,Very Much,Very Much,Very Much,5,4,5,5,Very Much,Very Much,Very Much,Very Much,8,9,9,9,3,2,2,4,6,5,5,5,Very Much,Very Much,Very Much,Very Much,3,Very Little,2,3,6,9,6,6
26,10/9/2021 12:33,10/9/2021 13:12,7,8,8,Under 6 months,,,LinkedIn Learning,,,,5,8,6,Yes,supervisor,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",201-500,Manufacturing,,False,Florida,Female,"50,000-74,999",35-44,Obtained Undergraduate Degree,White or Caucasian,3.1,"73,60,62.5,58,60",9,8,8,7,7.0,Other Christian,8,Moderate negative impact,Moderate degree,Large degree,5,5,6,6,5,6,6,6,8,7,8,8,9,4,9,8,8,4,8,8,8,7,8,6,5,5,7,7,5,6,8,8,8,7,7,6,7,6,9,9,9,6,8,9,8,8,8,8,8,6,9,7,7,7,8,7,8,5,6,7,8,7
27,10/9/2021 12:43,10/9/2021 12:54,9,Strongly Agree,Strongly Agree,Under a year,Coursera,edX,LinkedIn Learning,,Udacity,Udemy,5,8,Strongly Agree,Unemployed,customer service representative,Not Applicable,I am currently not employed,Real Estate,hospitality,False,Ohio,Other,"25,000-49,999",18-24,High School Diploma,Black or African American,2.2,"100,27,23,56,79",9,6,Strongly Agree,Strongly Agree,10.0,"Spiritual or Theistic, No Specific Religion",3,Moderate negative impact,Large degree,Moderate degree,3,7,2,Strongly Disagree,8,Strongly Disagree,6,Strongly Disagree,9,9,7,6,8,8,7,5,8,9,5,4,6,5,7,6,6,8,8,5,6,6,6,3,4,4,7,5,6,7,7,5,6,6,3,5,2,7,5,4,4,6,8,6,5,7,7,5,5,6,4,7,6,4
28,10/9/2021 12:31,10/9/2021 12:50,8,7,8,Under a year,,edX,LinkedIn Learning,,Udacity,,8,9,8,Yes,"Recruiters and hiring managers usually ask potential hires about how well they work as a team and what type of work environment they prefer. Hiring managers should look for self-assured, confident employees who take credit for their work while also recognizing the efforts of the whole team involved","Yes. Certification, license, or other non-degree credentials are an industry norm.",201-500,"Finance, Investment, or Accounting",,True,Virginia,Female,"50,000-74,999",25-34,Obtained Undergraduate Degree,White or Caucasian,3.3,"65,50,67,54,55",9,9,7,9,8.0,Progressive Christian,9,Moderate negative impact,Slight degree,Slight degree,6,8,7,8,5,6,5,9,8,8,9,8,8,8,8,8,8,7,7,8,8,7,8,8,8,7,8,7,8,7,7,8,7,8,7,8,7,8,7,7,6,7,6,8,7,7,6,8,7,8,7,8,9,7,8,7,8,7,8,9,7,8
29,10/9/2021 12:23,10/9/2021 12:46,6,7,7,Under a year,,edX,,Pluralsight,Udacity,,7,6,7,Yes,manager,"Yes. Certification, license, or other non-degree credentials are an industry norm.",201-500,"Finance, Investment, or Accounting",,True,New York,Male,"75,000-99,999",25-34,Obtained Non-Doctoral Graduate Degree,White or Caucasian,3.0,"54,56,52,65,69",6,6,6,7,6.0,Progressive Christian,6,Slight negative impact,Slight degree,Slight degree,6,6,6,7,7,7,8,6,7,7,6,7,8,8,8,9,9,9,9,9,9,9,9,9,Very Much,8,8,8,8,7,7,8,7,7,7,8,7,7,7,7,8,8,8,7,7,7,8,7,7,8,7,8,8,7,7,7,7,8,7,8,8,7
30,10/9/2021 12:40,10/9/2021 12:42,9,Strongly Agree,Strongly Agree,Under a year,Coursera,edX,LinkedIn Learning,,Udacity,Udemy,5,7,Strongly Agree,Unemployed,customer service representative,Not Applicable,I am currently not employed,Real Estate,hospitality,False,Ohio,Other,"25,000-49,999",18-24,High School Diploma,Black or African American,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10/9/2021 12:07,10/9/2021 12:35,9,8,Strongly Agree,Under a year,,,LinkedIn Learning,,Udacity,Udemy,6,Strongly Agree,8,No,Operational staff,"Yes. Certification, license, or other non-degree credentials are an industry norm.",51-200,Manufacturing,,False,Pennsylvania,Male,"25,000-49,999",25-34,Obtained Undergraduate Degree,White or Caucasian,4.2,"65,79,58,62.5,33",9,7,9,7,6.0,Other Christian,9,Moderate negative impact,Large degree,Large degree,7,8,8,9,9,Strongly Disagree,9,Strongly Disagree,9,Very Impressed,9,Very Much,7,6,8,9,8,7,6,9,7,6,7,Very Much,7,6,8,Very Much,7,7,9,Very Much,9,8,6,Very Much,8,8,8,Very Much,8,8,8,9,Very Much,9,7,Very Much,8,8,7,Very Much,8,8,Very Much,9,Very Much,Very Much,Very Much,9,Very Much,9
32,10/9/2021 12:14,10/9/2021 12:28,6,7,6,Under a month,Coursera,edX,,Pluralsight,,Udemy,5,7,6,No,Data Analyst,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",51-200,Information Technology,,True,New York,Female,"25,000-49,999",25-34,Obtained Undergraduate Degree,White or Caucasian,4.8,"83,92,87.5,75,29",6,7,7,8,6.0,Other Christian,7,No negative impact (or a positive impact),No increase (or a decrease),No increase (or a decrease),3,4,3,4,5,4,2,4,8,7,7,6,6,7,7,8,5,6,6,7,5,6,6,5,7,6,7,3,6,5,6,5,7,7,5,5,6,6,5,5,6,7,6,6,5,6,6,7,5,6,5,6,6,7,6,5,6,4,5,6,6,7
33,10/9/2021 12:17,10/9/2021 12:24,Strongly Agree,Strongly Agree,Strongly Agree,More than a year,,edX,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,"Yes. Certification, license, or other non-degree credentials are required by law.","5,001-10,000",Information Technology,,True,California,Male,"100,000-124,999",25-34,Obtained Undergraduate Degree,Black or African American,3.24,"90,71,71,63,31",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,10.0,Progressive Christian,Strongly Agree,Slight negative impact,Slight degree,Slight degree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Very Impressed,Very Impressed,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,9,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much
34,10/9/2021 12:02,10/9/2021 12:13,Strongly Agree,Strongly Agree,Strongly Agree,More than a year,Coursera,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,"Yes. Certification, license, or other non-degree credentials are required by law.","1,001-5,000",Information Technology,,True,California,Male,"100,000-124,999",35-44,Obtained Undergraduate Degree,Black or African American,3.24,"90,71,71,63,31",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,10.0,Other Christian,Strongly Agree,Slight negative impact,Slight degree,Slight degree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Very Impressed,Very Impressed,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much
35,10/9/2021 11:00,10/9/2021 12:13,8,3,6,Under a year,,,,,,,7,Strongly Disagree,4,No,crowdsource worker,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",10-Jan,Information Technology,crowdsourcing,False,Virginia,Female,"10,000-24,999",25-34,Obtained Undergraduate Degree,Asian or Asian American,3.1,"71,52,6,44,15",3,Strongly Disagree,7,8,8.0,Agnostic or Atheist,Strongly Disagree,Slight negative impact,Slight degree,No increase (or a decrease),9,7,9,5,5,Strongly Agree,2,Strongly Agree,8,8,6,5,5,5,8,5,5,5,5,4,5,4,8,5,5,5,8,5,5,5,8,4,4,4,8,5,5,5,8,5,4,4,Very Little,2,2,2,8,5,5,5,8,5,5,5,8,3,4,4,8,3,4,4
36,10/9/2021 12:01,10/9/2021 12:12,Strongly Agree,Strongly Agree,9,Under a year,Coursera,,,,,,9,9,9,Yes,sales,"Yes. Certification, license, or other non-degree credentials are required by law.","5,001-10,000",Retail,,True,Florida,Male,"75,000-99,999",25-34,Some College,Black or African American,3.24,71,9,9,Strongly Agree,Strongly Agree,10.0,Agnostic or Atheist,Strongly Agree,Large negative impact,Moderate degree,Moderate degree,Strongly Agree,Strongly Agree,2,Strongly Agree,Strongly Agree,2,Strongly Agree,Strongly Agree,2,Very Impressed,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,9,9,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,9,9,9,9,9,9,Very Much,Very Much,Very Much,9,9,9,Very Much,Very Much,8,8,9,9,Very Much,Very Much,Very Much,9,9,9,Very Much,6,9,9,Very Much,9,9,9,Very Much,Very Much,9,Very Much,9
37,10/9/2021 11:52,10/9/2021 12:04,9,8,9,Under 6 months,Coursera,,,Pluralsight,,,8,3,7,Yes,IT,"Yes. Certification, license, or other non-degree credentials are an industry norm.","10,000+",Information Technology,,True,Texas,Male,"75,000-99,999",25-34,Obtained Undergraduate Degree,White or Caucasian,3.2,"42,52,54,46,48",8,8,8,7,7.0,Other Christian,7,Moderate negative impact,Slight degree,Moderate degree,7,7,7,7,7,6,7,7,7,8,7,8,6,7,6,8,6,7,6,7,6,6,8,7,7,6,7,6,8,6,7,6,8,6,8,7,8,7,8,9,9,8,8,9,7,8,7,8,7,9,7,9,7,9,8,9,8,9,9,8,9,7
38,10/9/2021 11:45,10/9/2021 12:03,8,8,9,Under a month,,,,,Udacity,Udemy,8,9,8,No,,"Yes. Certification, license, or other non-degree credentials are an industry norm.",51-200,"Finance, Investment, or Accounting",,True,New York,Male,"75,000-99,999",25-34,Obtained a Non-PhD Doctoral Degree,White or Caucasian,2.9,"65,54,52,65,60",8,8,8,8,6.0,Conservative or Evangelical Christian,8,Moderate negative impact,Moderate degree,Moderate degree,7,6,6,6,7,7,7,7,6,7,5,7,7,6,8,6,7,7,6,7,6,7,8,7,8,8,7,8,7,8,7,8,7,8,7,8,7,8,9,6,7,8,6,7,8,6,8,7,7,8,7,7,8,6,7,6,7,8,7,8,8,8
39,10/9/2021 11:31,10/9/2021 11:57,9,7,8,Under 3 months,,,LinkedIn Learning,,,,9,8,9,Yes,Software Developer ,"Yes. Certification, license, or other non-degree credentials are an industry norm.","501-1,000",Information Technology,,True,California,Male,"50,000-74,999",25-34,Some College,Asian or Asian American,2.29,"73,50,67,77,56",9,7,9,7,9.0,Conservative or Evangelical Christian,9,Slight negative impact,Moderate degree,Moderate degree,3,4,2,4,4,5,3,4,3,4,9,7,8,9,9,Very Much,8,9,Very Much,8,7,9,7,8,9,Very Much,8,7,9,8,7,9,Very Much,7,8,7,9,7,7,8,9,7,7,7,9,8,8,9,8,9,8,7,8,9,8,7,8,9,8,8,7,8
40,10/9/2021 11:37,10/9/2021 11:56,8,4,6,Under a year,Coursera,,LinkedIn Learning,,,Udemy,8,3,3,Yes,analyst,"Yes. Certification, license, or other non-degree credentials are an industry norm.","1,001-5,000",Military,,False,Texas,Male,"150,000-174,999",35-44,Obtained Non-Doctoral Graduate Degree,White or Caucasian,4.59,"46,81,69,44,21",4,6,8,Strongly Disagree,6.0,Conservative or Evangelical Christian,4,Slight negative impact,Moderate degree,Moderate degree,2,5,4,6,5,7,6,8,6,6,3,3,3,3,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5
41,10/9/2021 11:35,10/9/2021 11:55,7,7,7,Under 3 months,,,,Pluralsight,Udacity,,7,7,8,Yes,manager,"Yes. Certification, license, or other non-degree credentials are an industry norm.",51-200,"Finance, Investment, or Accounting",,True,New York,Male,"75,000-99,999",25-34,Some College,White or Caucasian,4.0,22,6,7,8,8,7.0,"Religious, Not Christian",7,No negative impact (or a positive impact),Slight degree,Slight degree,6,6,6,6,7,6,6,6,6,7,6,8,5,6,7,8,8,6,5,6,7,7,6,6,7,7,6,7,7,6,6,6,6,6,5,6,5,5,6,6,7,7,7,7,7,7,6,7,6,6,6,5,7,6,6,6,6,7,7,6,6,6
42,10/9/2021 11:12,10/9/2021 11:55,Strongly Agree,Strongly Agree,Strongly Agree,Under a year,Coursera,edX,LinkedIn Learning,Pluralsight,,Udemy,5,8,Strongly Agree,No,Social Worker,"Yes. Certification, license, or other non-degree credentials are an industry norm.",51-200,Health,Human Services,False,Georgia,Female,"50,000-74,999",25-34,Obtained Undergraduate Degree,Black or African American,4.0,"98,71,48,77,35",9,6,4,6,8.0,"Spiritual or Theistic, No Specific Religion",9,No negative impact (or a positive impact),Moderate degree,Large degree,2,5,2,3,3,7,5,Strongly Disagree,Very Impressed,Very Impressed,6,6,5,6,4,4,6,7,5,5,4,7,7,9,7,4,6,9,6,4,6,8,6,3,6,6,7,7,6,8,6,4,5,5,6,9,7,7,9,3,6,9,7,5,6,9,5,8,5,Very Much,5,8
43,10/9/2021 11:41,10/9/2021 11:53,8,7,9,Under a month,,edX,LinkedIn Learning,,,,5,9,9,Yes,ACCOUNTING,"Yes. Certification, license, or other non-degree credentials are an industry norm.","501-1,000","Finance, Investment, or Accounting",,True,Virginia,Male,"25,000-49,999",25-34,Obtained Undergraduate Degree,White or Caucasian,3.3,"81,65,69,73,60",Strongly Agree,Strongly Agree,7,9,9.0,Progressive Christian,Strongly Agree,Moderate negative impact,Moderate degree,Large degree,Strongly Disagree,8,7,7,8,Strongly Disagree,6,7,9,Very Impressed,8,Very Much,8,7,9,7,Very Much,6,9,8,7,Very Much,7,8,6,6,9,7,9,5,9,8,9,6,7,7,9,7,8,6,9,7,6,8,6,8,5,8,7,9,5,Very Much,7,8,7,8,7,8,6,8,8,7
44,10/9/2021 11:32,10/9/2021 11:49,Strongly Agree,9,9,More than a year,Coursera,,,,,,9,Strongly Agree,9,Yes,,"Yes. Certification, license, or other non-degree credentials are required by law.","1,001-5,000",Real Estate,,True,Florida,Male,"75,000-99,999",35-44,Some College,Black or African American,3.24,90,9,9,9,Strongly Agree,10.0,Agnostic or Atheist,Strongly Agree,Large negative impact,Moderate degree,Moderate degree,9,Strongly Agree,2,2,Strongly Agree,Strongly Agree,Strongly Agree,2,2,9,9,9,9,Very Much,Very Much,Very Much,9,9,Very Much,Very Much,Very Much,Very Much,9,Very Much,Very Much,Very Much,Very Much,9,9,9,9,9,9,9,9,9,Very Much,9,9,9,Very Much,Very Much,9,9,9,9,9,Very Much,9,9,9,Very Much,Very Much,Very Much,Very Much,Very Much,Very Much,9,Very Much,9,9,9
45,10/9/2021 11:32,10/9/2021 11:49,9,6,7,Under a month,Coursera,edX,,,Udacity,Udemy,6,7,7,No,,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.","1,001-5,000",Education,,True,Connecticut,Female,"50,000-74,999",25-34,Obtained Undergraduate Degree,White or Caucasian,2.7,"50, 65, 56, 65, 71",9,9,7,8,8.0,Progressive Christian,7,Moderate negative impact,Slight degree,Moderate degree,7,3,2,5,2,2,4,6,4,4,4,7,4,4,6,6,3,6,3,7,3,6,6,4,5,6,6,7,5,6,6,3,3,3,7,7,6,6,8,3,7,4,6,6,6,7,8,5,7,7,5,7,7,7,4,4,5,5,8,5,7,7
